Resultado da Query,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emissão:30/10/2025 20:07:11,Total de registros:434,Usuário: 0 - SUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWNER,TABLE_NAME,COLUMN_NAME,DATA_TYPE,DATA_TYPE_MOD,DATA_TYPE_OWNER,DATA_LENGTH,DATA_PRECISION,DATA_SCALE,NULLABLE,COLUMN_ID,DEFAULT_LENGTH,DATA_DEFAULT,NUM_DISTINCT,LOW_VALUE,HIGH_VALUE,DENSITY,NUM_NULLS,NUM_BUCKETS,LAST_ANALYZED,SAMPLE_SIZE,CHARACTER_SET_NAME,CHAR_COL_DECL_LENGTH,GLOBAL_STATS,USER_STATS,AVG_COL_LEN,CHAR_LENGTH,CHAR_USED,V80_FMT_IMAGE,DATA_UPGRADED,HISTOGRAM,DEFAULT_ON_NULL,IDENTITY_COLUMN,EVALUATION_EDITION,UNUSABLE_BEFORE,UNUSABLE_BEGINNING,COLLATION
SATISTST,TGFPRO,CLASSUBTRIB,NUMBER,,,"22,00","5,00","0,00",Y,11,,,"2,00",C107,C10D,"0,04","3.306,00","2,00",30/10/2025 05:26,"12,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,CODFORMPREC,NUMBER,,,"22,00","5,00","0,00",Y,12,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,MARGLUCRO,FLOAT,,,"22,00","126,00",,Y,13,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,MULTIPVENDA,FLOAT,,,"22,00","126,00",,Y,14,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,DECCUSTO,NUMBER,,,"22,00","5,00","0,00",Y,15,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,DECVLR,NUMBER,,,"22,00","5,00","0,00",Y,16,,,"5,00",80,C106,"0,00","2,00","5,00",30/10/2025 05:26,"3.316,00",,,YES,NO,"3,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,DECQTD,NUMBER,,,"22,00","5,00","0,00",Y,17,,,"7,00",80,C107,"0,00","0,00","7,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"3,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,COMGER,FLOAT,,,"22,00","126,00",,Y,18,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,COMVEND,FLOAT,,,"22,00","126,00",,Y,19,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,DESCMAX,FLOAT,,,"22,00","126,00",,Y,20,,,"1,00",C106,C106,"0,00","3.132,00","1,00",30/10/2025 05:26,"186,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,PESOBRUTO,FLOAT,,,"22,00","126,00",,N,21,"2,00",0,"119,00",80,C20F1B,"0,00","0,00","119,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"3,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,PESOLIQ,FLOAT,,,"22,00","126,00",,N,22,"2,00",0,"99,00",80,C20E47,"0,00","0,00","99,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"3,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,MEDAUX,FLOAT,,,"22,00","126,00",,Y,23,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,PRAZOVAL,NUMBER,,,"22,00","5,00","0,00",Y,24,,,"1,00",C20B60,C20B60,"0,01","3.240,00","1,00",30/10/2025 05:26,"78,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,AGRUPMIN,FLOAT,,,"22,00","126,00",,Y,25,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,QTDEMB,NUMBER,,,"22,00","5,00","0,00",Y,26,,,"2,00",C104,C105,"0,10","3.313,00","2,00",30/10/2025 05:26,"5,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,ALERTAESTMIN,VARCHAR2,,,"1,00",,,N,27,"4,00",'S',"1,00",53,53,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,PROMOCAO,VARCHAR2,,,"1,00",,,N,28,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TEMICMS,VARCHAR2,,,"1,00",,,N,29,"4,00",'N',"2,00",4E,53,"0,00","0,00","2,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TEMISS,VARCHAR2,,,"1,00",,,N,30,"4,00",'N',"2,00",4E,53,"0,00","0,00","2,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TEMIPIVENDA,VARCHAR2,,,"1,00",,,N,31,"4,00",'N',"2,00",4E,53,"0,00","0,00","2,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TEMIPICOMPRA,VARCHAR2,,,"1,00",,,N,32,"4,00",'N',"2,00",4E,53,"0,00","0,00","2,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TEMIRF,VARCHAR2,,,"1,00",,,N,33,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,PERCIRF,FLOAT,,,"22,00","126,00",,Y,34,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,TEMINSS,VARCHAR2,,,"1,00",,,N,35,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,PERCINSS,FLOAT,,,"22,00","126,00",,N,36,"2,00",0,"1,00",80,80,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,REDBASEINSS,FLOAT,,,"22,00","126,00",,N,37,"2,00",0,"1,00",80,80,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,USOPROD,VARCHAR2,,,"1,00",,,Y,38,"3,00",'V',"14,00",33,56,"0,00","0,00","14,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,ORIGPROD,VARCHAR2,,,"1,00",,,Y,39,"3,00",'0',"5,00",30,38,"0,00","32,00","5,00",30/10/2025 05:26,"3.286,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TIPSUBST,VARCHAR2,,,"1,00",,,Y,40,"3,00",'N',"4,00",41,50,"0,00","0,00","4,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CODICMSFAST,FLOAT,,,"22,00","126,00",,Y,41,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,TIPLANCNOTA,VARCHAR2,,,"1,00",,,Y,42,"3,00",'A',"2,00",41,56,"0,00","0,00","2,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TIPCONTEST,VARCHAR2,,,"1,00",,,Y,43,"3,00",'N',"2,00",4C,4E,"0,00","0,00","2,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CODTAB,NUMBER,,,"22,00","5,00","0,00",Y,44,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,CODCTACTB,NUMBER,,,"22,00","10,00","0,00",Y,45,,,"4,00",C161,C20441,"0,00","3.045,00","4,00",30/10/2025 05:26,"273,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,IMAGEM,BLOB,,,"4.000,00",,,Y,46,,,"0,00",,,"0,00","3.163,00","0,00",30/10/2025 05:26,"155,00",,,YES,NO,"10,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,ATIVO,VARCHAR2,,,"1,00",,,N,47,"4,00",'S',"2,00",4E,53,"0,00","0,00","2,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,ESTMAX,FLOAT,,,"22,00","126,00",,Y,48,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,ESTMIN,FLOAT,,,"22,00","126,00",,Y,49,,,"56,00",C102,C30233,"0,00","3.062,00","56,00",30/10/2025 05:26,"256,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,APRESDETALHE,VARCHAR2,,,"1,00",,,N,50,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,SELECIONADO,VARCHAR2,,,"1,00",,,Y,51,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,1,YES,NO,"0,00","1,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,TITCONTEST,VARCHAR2,,,"10,00",,,Y,52,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,10,YES,NO,"0,00","10,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,LISCONTEST,VARCHAR2,,,"4.000,00",,,Y,53,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,4000,YES,NO,"0,00","4.000,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CODMOEDA,NUMBER,,,"22,00","5,00","0,00",N,54,"2,00",0,"1,00",80,80,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,GRUPOICMS,NUMBER,,,"22,00","10,00","0,00",Y,55,,,"2,00",C10B,C115,"0,00","3.051,00","2,00",30/10/2025 05:26,"267,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,PERCAUMENTCUSTO,FLOAT,,,"22,00","126,00",,Y,56,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,LOCAL,VARCHAR2,,,"1,00",,,N,57,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,DTALTER,DATE,,,"7,00",,,N,58,,,"2.574,00",787A09080E070F,787D0A160E0132,"0,00","0,00","254,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"8,00","0,00",,NO,YES,HEIGHT BALANCED,NO,NO,,,,
SATISTST,TGFPRO,USALOCAL,VARCHAR2,,,"1,00",,,N,59,"4,00",'N',"2,00",4E,53,"0,00","0,00","2,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,HOMEPAGE,VARCHAR2,,,"255,00",,,Y,60,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,255,YES,NO,"0,00","255,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CODCTACTB2,NUMBER,,,"22,00","10,00","0,00",Y,61,,,"2,00",C20344,C20345,"0,00","3.051,00","2,00",30/10/2025 05:26,"267,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,CODCTACTB3,NUMBER,,,"22,00","10,00","0,00",Y,62,,,"25,00",C13C,C2062F,"0,00","2.672,00","25,00",30/10/2025 05:26,"646,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,TEMPOSERV,DATE,,,"7,00",,,Y,63,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"1,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,ENDIMAGEM,VARCHAR2,,,"200,00",,,Y,64,,,"4,00",4974656D206C6F63616C697A61646F206E6F2074696DE36F20646120656D70696C6861646569726120656CE97472696361202E,6974656D206C6F63616C697A61646F206E6F2074696DE36F20646120656D70696C6861646569726120656CE97472696361,"0,13","3.314,00","4,00",30/10/2025 05:26,"4,00",CHAR_CS,200,YES,NO,"2,00","200,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CODUSU,NUMBER,,,"22,00","5,00","0,00",N,65,"2,00",0,"17,00",80,C20212,"0,00","0,00","17,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"3,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,CODPARCFORN,NUMBER,,,"22,00","10,00","0,00",Y,66,,,"8,00",C2052F,C22218,"0,03","3.302,00","8,00",30/10/2025 05:26,"16,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,CODVOLCOMPRA,VARCHAR2,,,"2,00",,,Y,67,"3,00",'0',"11,00",30,554E,"0,00","0,00","11,00",30/10/2025 05:26,"3.318,00",CHAR_CS,2,YES,NO,"3,00","2,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CODPRODROI,VARCHAR2,,,"2,00",,,Y,68,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,GRUPODESCPROD,VARCHAR2,,,"15,00",,,Y,69,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,15,YES,NO,"0,00","15,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,REFFORN,VARCHAR2,,,"30,00",,,Y,70,,,"8,00",37383939343738373031333033,54524B20464552524147454E53204D41512045204551554950414D454E54,"0,03","3.302,00","8,00",30/10/2025 05:26,"16,00",CHAR_CS,30,YES,NO,"2,00","30,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,HRDOBRADA,VARCHAR2,,,"1,00",,,N,71,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,ICMSGERENCIA,VARCHAR2,,,"1,00",,,N,72,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CODNAT,NUMBER,,,"22,00","10,00","0,00",N,73,"2,00",0,"2,00",80,C403030602,"0,00","0,00","2,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"3,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,CODCENCUS,NUMBER,,,"22,00","10,00","0,00",N,74,"2,00",0,"1,00",80,80,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,CODPROJ,NUMBER,,,"22,00","10,00","0,00",N,75,"2,00",0,"1,00",80,80,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,M3,FLOAT,,,"22,00","126,00",,Y,76,,,"1,00",80,80,"0,13","3.314,00","1,00",30/10/2025 05:26,"4,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,TEMCIAP,VARCHAR2,,,"1,00",,,N,77,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,IMPLAUDOLOTE,VARCHAR2,,,"1,00",,,N,78,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CODGAR,NUMBER,,,"22,00","10,00","0,00",Y,79,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,DIMENSOES,VARCHAR2,,,"1,00",,,N,80,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,PERCQUEBRATEC,FLOAT,,,"22,00","126,00",,Y,81,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,CODCTACTB4,NUMBER,,,"22,00","10,00","0,00",Y,82,,,"2,00",C2033F,C20340,"0,00","3.051,00","2,00",30/10/2025 05:26,"267,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,CODFILTRO,NUMBER,,,"22,00","5,00","0,00",Y,83,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,,,YES,NO,"0,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,CODGENERO,NUMBER,,,"22,00","10,00","0,00",Y,84,,,"1,00",80,80,"0,00","3.103,00","1,00",30/10/2025 05:26,"215,00",,,YES,NO,"2,00","0,00",,NO,YES,FREQUENCY,NO,NO,,,,
SATISTST,TGFPRO,CODLST,NUMBER,,,"22,00","10,00","0,00",Y,85,,,"5,00",C20208,C21202,"0,20","3.313,00","1,00",30/10/2025 05:26,"5,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,PADRAO,VARCHAR2,,,"1,00",,,N,86,"4,00",'S',"1,00",53,53,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,ENDMODROTULO,VARCHAR2,,,"255,00",,,Y,87,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,255,YES,NO,"0,00","255,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,NATUREZAOPERDES,VARCHAR2,,,"2,00",,,Y,88,,,"0,00",,,"0,00","3.318,00","0,00",30/10/2025 05:26,,CHAR_CS,2,YES,NO,"0,00","2,00",B,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CNAE,NUMBER,,,"22,00","10,00","0,00",Y,89,,,"1,00",C20208,C20208,"1,00","3.317,00","1,00",30/10/2025 05:26,"1,00",,,YES,NO,"2,00","0,00",,NO,YES,NONE,NO,NO,,,,
SATISTST,TGFPRO,SOLCOMPRA,VARCHAR2,,,"1,00",,,N,90,"4,00",'N',"1,00",4E,4E,"0,00","0,00","1,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SATISTST,TGFPRO,CONFERE,VARCHAR2,,,"1,00",,,N,91,"4,00",'S',"2,00",4E,53,"0,00","0,00","2,00",30/10/2025 05:26,"3.318,00",CHAR_CS,1,YES,NO,"2,00","1,00",B,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
